customer_id,frequency,recency,T,monetary_value
14247,4.0,39.0,79.0,142.3025
14248,2.0,28.0,73.0,360.485
14249,6.0,39.0,97.0,845.4183333333334
14250,1.0,12.0,13.0,675.22
14251,3.0,8.0,8.0,540.08
14253,1.0,19.0,89.0,158.05
14256,3.0,62.0,99.0,506.83
14257,8.0,83.0,92.0,595.6387500000001
14258,21.0,104.0,105.0,1466.2066666666667
14260,1.0,11.0,78.0,285.48
14261,1.0,4.0,11.0,219.7
14262,7.0,33.0,34.0,339.7471428571429
14264,5.0,65.0,87.0,206.95600000000005
14265,3.0,72.0,87.0,373.60999999999996
14267,1.0,14.0,37.0,679.88
14271,1.0,26.0,58.0,112.32
14272,3.0,73.0,83.0,248.74
14273,3.0,27.0,34.0,149.05666666666667
14275,4.0,31.0,87.0,252.945
14276,5.0,80.0,94.0,358.95799999999997
14277,6.0,102.0,104.0,2762.2900000000004
14279,1.0,23.0,97.0,81.36
14282,21.0,94.0,94.0,302.56
14283,3.0,15.0,81.0,131.79666666666665
14284,2.0,89.0,93.0,297.625
14285,7.0,101.0,104.0,447.6028571428571
14286,5.0,102.0,105.0,1373.848
14287,1.0,27.0,28.0,93.35
14289,5.0,40.0,41.0,117.804
14290,7.0,103.0,104.0,520.8471428571429
14291,13.0,104.0,104.0,576.5838461538461
14292,10.0,89.0,90.0,852.167
14293,7.0,104.0,104.0,309.33
14295,3.0,98.0,104.0,588.0200000000001
14296,1.0,22.0,82.0,288.15
14297,3.0,37.0,39.0,357.57666666666665
14298,39.0,103.0,104.0,2282.581794871795
14299,23.0,104.0,105.0,522.5273913043478
14301,3.0,78.0,95.0,561.6433333333333
14302,2.0,44.0,105.0,314.15000000000003
14303,1.0,4.0,62.0,115.34
14304,2.0,49.0,81.0,526.52
14305,2.0,9.0,19.0,407.38
14306,5.0,90.0,97.0,569.864
14307,8.0,92.0,104.0,505.7275
14309,10.0,77.0,78.0,311.65700000000004
14311,1.0,47.0,81.0,310.26
14312,10.0,66.0,72.0,230.496
14314,1.0,46.0,61.0,120.0
14315,7.0,84.0,90.0,404.6271428571428
14316,3.0,30.0,90.0,328.32
14320,4.0,69.0,98.0,282.6325
14321,6.0,66.0,67.0,306.8233333333333
14322,2.0,33.0,94.0,177.95
14323,1.0,18.0,34.0,305.24
14324,1.0,41.0,99.0,339.8
14326,2.0,42.0,76.0,316.765
14327,5.0,77.0,100.0,313.262
14329,13.0,101.0,103.0,735.9207692307692
14331,1.0,1.0,19.0,79.0
14332,4.0,56.0,59.0,338.9775
14334,11.0,79.0,81.0,349.23545454545456
14335,1.0,12.0,14.0,107.36
14336,3.0,37.0,39.0,360.16333333333336
14338,2.0,53.0,76.0,294.11
14339,1.0,27.0,61.0,309.52
14341,11.0,99.0,105.0,379.10909090909087
14342,5.0,64.0,67.0,151.43200000000002
14343,3.0,38.0,98.0,276.50333333333333
14344,17.0,71.0,89.0,155.1429411764706
14346,3.0,54.0,71.0,547.6066666666667
14350,2.0,22.0,61.0,294.19
14352,2.0,17.0,39.0,423.83
14353,2.0,30.0,61.0,95.72999999999999
14354,1.0,3.0,4.0,75.84
14355,2.0,37.0,89.0,269.455
14358,1.0,6.0,61.0,150.6
14359,2.0,9.0,12.0,214.39499999999998
14360,2.0,9.0,13.0,496.77000000000004
14363,1.0,7.0,64.0,149.32
14364,6.0,15.0,30.0,499.70000000000005
14365,1.0,41.0,97.0,310.18
14367,12.0,38.0,39.0,687.055
14369,1.0,2.0,94.0,299.44
14370,4.0,32.0,96.0,229.6825
14372,1.0,22.0,85.0,269.73
14375,2.0,51.0,77.0,382.93499999999995
14377,1.0,10.0,37.0,302.45
14379,3.0,62.0,68.0,316.05
14381,1.0,57.0,64.0,202.68
14382,1.0,52.0,56.0,615.49
14383,2.0,18.0,23.0,502.8
14385,2.0,2.0,3.0,73.475
14387,2.0,11.0,15.0,643.4200000000001
14388,15.0,97.0,98.0,404.394
14389,4.0,75.0,84.0,417.40250000000003
14390,9.0,60.0,61.0,607.7333333333333
14395,18.0,86.0,86.0,401.95166666666665
14396,5.0,96.0,105.0,292.38199999999995
14397,15.0,30.0,30.0,163.168
14398,1.0,18.0,75.0,261.3
14399,7.0,40.0,96.0,236.3942857142857
14400,2.0,69.0,90.0,538.11
14401,20.0,103.0,103.0,298.2435
14403,5.0,73.0,91.0,340.822
14404,11.0,98.0,103.0,225.93090909090907
14407,4.0,24.0,39.0,446.3875
14408,10.0,103.0,104.0,378.12700000000007
14409,7.0,71.0,81.0,403.8914285714286
14410,7.0,49.0,62.0,311.0957142857143
14412,2.0,54.0,60.0,385.015
14413,3.0,46.0,98.0,213.94000000000003
14414,6.0,40.0,53.0,249.49666666666667
14415,22.0,103.0,103.0,521.4595454545455
14416,1.0,3.0,6.0,129.22
14418,2.0,15.0,15.0,893.405
14419,6.0,53.0,54.0,175.29833333333332
14420,3.0,85.0,99.0,412.78999999999996
14421,5.0,91.0,99.0,298.87399999999997
14422,18.0,103.0,103.0,547.2838888888889
14423,2.0,68.0,99.0,335.905
14425,2.0,43.0,105.0,219.145
14426,13.0,89.0,92.0,868.5153846153846
14427,3.0,83.0,90.0,222.80666666666664
14428,4.0,45.0,46.0,255.1275
14430,1.0,14.0,87.0,585.4000000000001
14431,3.0,55.0,98.0,692.3166666666666
14432,5.0,12.0,13.0,399.866
14434,5.0,7.0,10.0,212.4
14436,1.0,65.0,79.0,89.06
14437,4.0,31.0,83.0,126.965
14439,4.0,53.0,98.0,1733.995
14440,11.0,104.0,105.0,458.82000000000005
14441,10.0,98.0,98.0,424.225
14442,5.0,69.0,98.0,905.6540000000001
14443,4.0,47.0,54.0,355.05
14446,4.0,55.0,55.0,251.38750000000002
14447,4.0,55.0,57.0,290.8075
14448,1.0,51.0,52.0,273.0
14449,6.0,60.0,62.0,329.68333333333334
14450,6.0,61.0,87.0,155.39333333333335
14451,11.0,91.0,99.0,286.20454545454544
14452,3.0,73.0,74.0,177.63333333333335
14454,4.0,51.0,105.0,212.84
14455,3.0,9.0,71.0,130.45333333333335
14456,7.0,19.0,20.0,410.27714285714285
14459,1.0,71.0,93.0,1837.92
14460,7.0,87.0,103.0,134.02285714285713
14461,11.0,77.0,98.0,579.1890909090909
14462,9.0,53.0,62.0,219.5077777777778
14463,3.0,57.0,71.0,176.54
14464,1.0,8.0,89.0,51.0
14465,9.0,65.0,100.0,404.59222222222223
14466,12.0,100.0,104.0,337.4458333333333
14467,11.0,103.0,105.0,190.3090909090909
14469,3.0,38.0,97.0,557.3366666666667
14470,2.0,60.0,61.0,230.595
14471,1.0,20.0,104.0,192.12
14472,8.0,83.0,98.0,231.58375
14473,1.0,30.0,40.0,149.34
14474,1.0,77.0,83.0,547.66
14475,3.0,48.0,58.0,308.6166666666667
14477,6.0,97.0,100.0,300.76666666666665
14478,3.0,51.0,105.0,331.46
14479,3.0,69.0,105.0,256.52666666666664
14480,3.0,101.0,102.0,331.89000000000004
14481,4.0,74.0,97.0,470.8425
14482,9.0,65.0,67.0,419.2577777777778
14483,1.0,65.0,105.0,137.1
14484,3.0,96.0,103.0,211.84333333333333
14486,1.0,6.0,79.0,78.0
14487,5.0,50.0,54.0,233.096
14489,3.0,58.0,87.0,374.6933333333333
14490,1.0,3.0,61.0,796.39
14491,1.0,28.0,53.0,213.73
14492,5.0,27.0,88.0,341.56000000000006
14493,9.0,90.0,91.0,503.79555555555555
14494,2.0,101.0,104.0,143.57999999999998
14495,2.0,87.0,94.0,61.900000000000006
14496,6.0,46.0,90.0,268.2716666666667
14497,1.0,52.0,96.0,475.37
14498,9.0,72.0,78.0,399.96111111111105
14499,6.0,63.0,67.0,290.78000000000003
14500,2.0,15.0,27.0,36.0
14501,1.0,19.0,45.0,184.28
14502,7.0,42.0,45.0,324.96
14503,4.0,25.0,25.0,736.5475000000001
14504,3.0,33.0,40.0,175.34333333333333
14505,15.0,102.0,104.0,732.1800000000001
14506,6.0,83.0,85.0,428.125
14507,9.0,101.0,104.0,338.35999999999996
14508,3.0,74.0,77.0,177.03666666666666
14510,1.0,9.0,62.0,505.75
14511,4.0,18.0,19.0,294.1625
14512,6.0,77.0,104.0,177.115
14513,5.0,67.0,81.0,103.30999999999999
14514,8.0,95.0,104.0,443.9625
14515,8.0,76.0,78.0,440.995
14517,1.0,15.0,20.0,78.0
14519,1.0,7.0,104.0,80.19
14520,1.0,41.0,41.0,105.60000000000001
14522,7.0,95.0,98.0,221.17428571428573
14524,7.0,55.0,59.0,311.3114285714286
14525,16.0,101.0,104.0,476.174375
14527,94.0,105.0,105.0,271.33202127659575
14529,2.0,8.0,16.0,221.685
14530,15.0,95.0,98.0,393.116
14532,10.0,66.0,100.0,356.983
14533,10.0,84.0,87.0,299.091
14534,25.0,90.0,90.0,232.4544
14535,8.0,85.0,93.0,682.1925
14537,1.0,81.0,89.0,355.56
14538,4.0,88.0,97.0,229.56
14539,1.0,4.0,6.0,465.35
14540,10.0,103.0,104.0,355.314
14541,11.0,92.0,100.0,208.0590909090909
14543,30.0,101.0,105.0,475.14233333333334
14544,2.0,64.0,67.0,1002.15
14546,10.0,104.0,105.0,463.83599999999996
14547,5.0,8.0,8.0,700.74
14548,5.0,84.0,105.0,389.022
14549,3.0,61.0,105.0,200.11
14550,3.0,68.0,69.0,351.8500000000001
14551,4.0,95.0,97.0,182.31
14552,2.0,63.0,84.0,167.10500000000002
14553,6.0,70.0,73.0,223.29833333333332
14554,3.0,6.0,7.0,648.1866666666666
14555,5.0,95.0,103.0,402.67600000000004
14556,2.0,13.0,98.0,242.14
14558,2.0,11.0,104.0,174.52499999999998
14560,34.0,104.0,105.0,171.98323529411766
14561,2.0,15.0,26.0,429.345
14562,22.0,96.0,96.0,296.13863636363635
14563,1.0,11.0,84.0,147.15
14564,1.0,43.0,105.0,1616.44
14565,4.0,54.0,67.0,774.7800000000001
14566,3.0,60.0,76.0,1082.3333333333333
14567,1.0,10.0,18.0,729.6
14569,3.0,86.0,86.0,138.51000000000002
14570,1.0,23.0,63.0,217.21
14572,9.0,89.0,89.0,571.9822222222223
14573,10.0,75.0,100.0,192.632
14577,6.0,102.0,104.0,191.135
14581,1.0,76.0,78.0,138.6
14583,7.0,88.0,89.0,203.0514285714286
14584,6.0,70.0,94.0,257.255
14585,4.0,52.0,59.0,230.405
14587,8.0,45.0,47.0,171.53
14590,16.0,44.0,104.0,174.085625
14591,1.0,28.0,30.0,1116.19
14592,2.0,4.0,9.0,147.615
14593,6.0,101.0,104.0,539.9966666666667
14594,1.0,52.0,53.0,108.33
14595,6.0,95.0,98.0,327.01666666666665
14597,4.0,61.0,62.0,521.0325
14598,1.0,75.0,81.0,221.97
14599,1.0,17.0,73.0,279.0
14600,1.0,13.0,56.0,393.33
14605,2.0,51.0,104.0,356.055
14606,101.0,105.0,105.0,289.09524752475244
14607,9.0,101.0,103.0,2250.547777777778
14608,9.0,105.0,105.0,347.9244444444445
14609,9.0,85.0,95.0,159.21333333333334
14610,1.0,17.0,73.0,10.9
14611,1.0,22.0,85.0,312.93
14615,4.0,22.0,78.0,162.0275
14616,4.0,44.0,78.0,121.32
14617,1.0,2.0,59.0,109.0
14618,4.0,77.0,78.0,274.14750000000004
14619,1.0,42.0,77.0,394.44
14620,1.0,11.0,40.0,177.43
14621,8.0,97.0,97.0,310.27750000000003
14623,9.0,82.0,86.0,194.83
14624,4.0,78.0,86.0,140.885
14625,9.0,75.0,103.0,434.8644444444444
14626,10.0,101.0,104.0,497.45199999999994
14628,4.0,84.0,97.0,404.7175
14629,1.0,7.0,7.0,352.08
14631,5.0,62.0,69.0,341.548
14634,3.0,15.0,77.0,148.04
14636,1.0,33.0,38.0,309.66
14639,6.0,87.0,94.0,705.5816666666666
14640,9.0,95.0,98.0,373.6866666666667
14643,4.0,80.0,104.0,332.3025
14644,4.0,96.0,105.0,477.30499999999995
14645,2.0,68.0,90.0,298.545
14646,61.0,105.0,105.0,8541.647213114753
14647,1.0,46.0,75.0,236.04000000000002
14648,11.0,45.0,104.0,388.01454545454544
14649,7.0,98.0,98.0,447.7571428571428
14651,7.0,81.0,90.0,235.52428571428572
14653,10.0,105.0,105.0,325.002
14655,6.0,84.0,85.0,484.3283333333334
14656,4.0,62.0,86.0,161.60000000000002
14657,5.0,60.0,62.0,245.58800000000002
14658,1.0,16.0,17.0,124.00999999999999
14659,8.0,44.0,45.0,242.095
14660,1.0,2.0,14.0,156.79
14662,6.0,101.0,105.0,210.955
14664,1.0,2.0,5.0,248.85
14665,5.0,76.0,84.0,494.01000000000005
14667,43.0,104.0,105.0,467.6376744186047
14669,4.0,71.0,105.0,601.3125
14670,1.0,64.0,104.0,392.86
14671,1.0,3.0,81.0,183.5
14672,3.0,64.0,97.0,319.0933333333333
14673,6.0,58.0,58.0,413.9433333333333
14675,1.0,53.0,55.0,596.36
14676,11.0,87.0,91.0,700.079090909091
14679,2.0,50.0,104.0,425.35
14680,48.0,102.0,105.0,1149.3460416666667
14681,4.0,83.0,93.0,199.175
14682,5.0,69.0,96.0,225.558
14684,5.0,53.0,56.0,240.302
14685,4.0,22.0,104.0,810.9325
14686,1.0,35.0,94.0,549.61
14687,2.0,64.0,79.0,545.2
14688,25.0,64.0,65.0,273.2456
14690,3.0,52.0,58.0,178.51999999999998
14691,3.0,26.0,30.0,558.2433333333333
14692,11.0,69.0,88.0,140.57
14693,5.0,37.0,75.0,212.712
14695,1.0,30.0,104.0,622.54
14696,7.0,60.0,60.0,296.99285714285713
14698,3.0,7.0,7.0,201.83333333333334
14699,3.0,45.0,75.0,153.38
14700,4.0,65.0,69.0,683.6725
14701,10.0,97.0,98.0,401.49300000000005
14702,27.0,104.0,104.0,213.82518518518518
14704,6.0,86.0,89.0,268.0733333333333
14707,1.0,20.0,82.0,69.6
14708,4.0,65.0,65.0,371.9525
14709,22.0,103.0,105.0,392.2786363636364
14710,12.0,103.0,105.0,155.04916666666665
14711,10.0,36.0,37.0,263.90999999999997
14712,3.0,56.0,60.0,305.69
14713,20.0,104.0,105.0,247.7335
14714,3.0,95.0,98.0,252.41333333333333
14715,7.0,95.0,98.0,217.5885714285714
14716,2.0,57.0,63.0,153.755
14719,4.0,35.0,35.0,339.595
14720,2.0,17.0,18.0,254.005
14722,2.0,48.0,69.0,150.235
14723,9.0,104.0,105.0,184.41444444444446
14725,2.0,73.0,76.0,492.96500000000003
14727,1.0,39.0,78.0,268.58
14729,1.0,36.0,89.0,313.49
14730,6.0,39.0,39.0,274.45
14731,2.0,23.0,30.0,126.18
14732,17.0,103.0,104.0,311.61882352941177
14733,14.0,55.0,57.0,838.6435714285715
14734,3.0,18.0,79.0,286.02000000000004
14735,37.0,105.0,105.0,320.3597297297298
14737,3.0,57.0,57.0,388.18333333333334
14738,8.0,98.0,104.0,188.83750000000003
14739,24.0,105.0,105.0,456.46625
14740,10.0,65.0,93.0,404.581
14741,6.0,58.0,59.0,233.39000000000001
14744,10.0,79.0,81.0,347.194
14745,8.0,75.0,91.0,267.01375
14746,2.0,2.0,60.0,158.7
14748,8.0,88.0,92.0,289.7925
14751,1.0,6.0,104.0,61.349999999999994
14753,1.0,54.0,66.0,563.15
14754,5.0,92.0,98.0,238.26400000000004
14755,21.0,104.0,105.0,453.68571428571425
14756,2.0,58.0,60.0,634.03
14758,6.0,67.0,87.0,403.74500000000006
14759,2.0,33.0,33.0,526.86
14761,2.0,55.0,63.0,127.95
14762,1.0,52.0,89.0,300.52
14765,2.0,21.0,25.0,86.805
14766,10.0,78.0,79.0,505.62
14768,1.0,16.0,18.0,59.400000000000006
14769,16.0,103.0,103.0,908.9250000000001
14770,7.0,60.0,93.0,385.90857142857146
14771,1.0,16.0,105.0,307.25
14775,2.0,45.0,53.0,302.66999999999996
14776,11.0,57.0,64.0,310.96363636363634
14778,1.0,26.0,44.0,396.81
14779,1.0,6.0,46.0,38.0
14780,1.0,3.0,11.0,114.88
14784,2.0,51.0,55.0,144.995
14785,1.0,1.0,2.0,37.92
14788,2.0,84.0,85.0,339.72
14790,9.0,102.0,104.0,246.42333333333332
14793,1.0,73.0,76.0,228.99
14794,9.0,69.0,69.0,203.59
14796,26.0,103.0,103.0,380.83653846153845
14798,6.0,85.0,92.0,89.49000000000001
14799,1.0,98.0,105.0,157.7
14800,15.0,55.0,62.0,448.3186666666667
14803,2.0,19.0,42.0,151.7
14805,6.0,87.0,89.0,147.46166666666667
14806,1.0,52.0,63.0,193.39
14807,1.0,37.0,93.0,154.5
14808,4.0,19.0,24.0,449.52250000000004
14810,12.0,55.0,61.0,185.34
14813,2.0,34.0,87.0,226.625
14815,1.0,4.0,9.0,226.92000000000002
14817,6.0,61.0,89.0,568.9716666666667
14818,5.0,82.0,92.0,209.602
14819,3.0,93.0,102.0,142.20666666666668
14820,8.0,94.0,97.0,144.945
14821,4.0,44.0,96.0,285.175
14823,1.0,2.0,28.0,110.78
14824,9.0,90.0,91.0,358.60111111111115
14825,23.0,87.0,87.0,194.52086956521742
14826,1.0,16.0,99.0,207.3
14828,12.0,76.0,104.0,763.0883333333333
14829,5.0,58.0,62.0,221.994
14831,1.0,8.0,105.0,842.82
14834,6.0,56.0,58.0,286.71666666666664
14835,1.0,13.0,88.0,118.8
14836,1.0,3.0,4.0,23.4
14837,8.0,85.0,98.0,397.83
14838,1.0,45.0,105.0,650.82
14839,2.0,40.0,100.0,245.11
14840,1.0,39.0,77.0,62.85
14841,13.0,98.0,105.0,505.04615384615386
14842,3.0,38.0,44.0,838.23
14844,7.0,77.0,86.0,791.6814285714287
14847,2.0,59.0,80.0,522.075
14849,22.0,97.0,100.0,677.7459090909091
14850,3.0,37.0,81.0,432.5466666666666
14851,2.0,87.0,90.0,255.675
14852,11.0,84.0,92.0,518.6718181818183
14853,4.0,83.0,86.0,239.09999999999997
14854,10.0,87.0,98.0,400.1
14855,4.0,70.0,87.0,1224.125
14856,1.0,3.0,8.0,308.11
14857,4.0,82.0,90.0,702.095
14859,3.0,77.0,79.0,451.24666666666667
14861,8.0,97.0,104.0,145.71625
14862,1.0,18.0,21.0,537.1
14865,2.0,104.0,105.0,30.66
14866,14.0,62.0,63.0,1300.9171428571428
14867,13.0,79.0,105.0,211.44153846153847
14868,9.0,60.0,60.0,397.5288888888889
14869,5.0,102.0,103.0,481.332
14870,4.0,60.0,97.0,376.6
14871,8.0,105.0,105.0,135.39625
14872,2.0,21.0,90.0,256.31
14873,1.0,60.0,90.0,519.68
14875,2.0,48.0,63.0,732.66
14876,1.0,6.0,80.0,53.1
14877,1.0,32.0,92.0,219.15
14878,20.0,92.0,94.0,181.273
14880,2.0,30.0,41.0,280.695
14882,9.0,84.0,88.0,374.97222222222223
14883,4.0,28.0,30.0,112.75750000000001
14885,2.0,47.0,66.0,678.46
14890,2.0,58.0,94.0,257.73
14891,3.0,41.0,62.0,301.91
14893,1.0,87.0,88.0,1237.8500000000001
14894,2.0,93.0,105.0,596.5550000000001
14895,21.0,103.0,104.0,1109.6185714285716
14896,6.0,76.0,105.0,254.625
14897,7.0,102.0,103.0,405.6257142857143
14898,13.0,102.0,105.0,234.73692307692306
14901,11.0,70.0,71.0,158.69454545454545
14902,2.0,76.0,79.0,318.61
14903,4.0,37.0,40.0,566.3625000000001
14904,3.0,61.0,61.0,421.16333333333336
14905,7.0,83.0,105.0,244.75571428571428
14907,10.0,86.0,86.0,525.3
14908,1.0,56.0,66.0,277.8
14909,2.0,33.0,95.0,526.0899999999999
14910,3.0,8.0,8.0,73.31333333333333
14911,93.0,105.0,105.0,3003.1453763440863
14912,4.0,95.0,97.0,462.395
14913,7.0,64.0,69.0,488.81
14915,9.0,92.0,105.0,178.79888888888888
14916,7.0,78.0,88.0,334.64
14918,7.0,71.0,87.0,728.6371428571429
14920,1.0,51.0,81.0,977.77
14921,1.0,25.0,29.0,413.06
14922,1.0,16.0,72.0,303.45
14924,2.0,56.0,91.0,310.435
14926,1.0,31.0,85.0,139.2
14929,1.0,56.0,60.0,223.88
14930,4.0,71.0,86.0,1077.4775
14931,3.0,34.0,34.0,223.89333333333332
14932,1.0,3.0,55.0,363.53
14934,3.0,52.0,63.0,841.0566666666667
14935,1.0,46.0,88.0,1784.71
14936,7.0,78.0,83.0,1602.3328571428572
14937,1.0,10.0,18.0,862.3199999999999
14940,1.0,46.0,105.0,349.48
14942,3.0,47.0,104.0,212.40333333333334
14944,11.0,90.0,94.0,785.6063636363637
14947,5.0,79.0,89.0,145.43800000000002
14948,5.0,28.0,31.0,164.714
14949,3.0,36.0,103.0,142.84666666666666
14952,21.0,97.0,105.0,823.402380952381
14953,2.0,59.0,62.0,349.595
14954,1.0,98.0,100.0,294.85
14957,1.0,56.0,92.0,58.49
14958,5.0,84.0,105.0,151.126
14959,3.0,33.0,42.0,172.25333333333333
14960,1.0,23.0,24.0,132.97
14961,18.0,104.0,105.0,852.875
14962,3.0,45.0,83.0,81.73333333333333
14963,10.0,74.0,75.0,293.39099999999996
14966,3.0,101.0,103.0,246.59666666666666
14967,3.0,98.0,105.0,582.12
14968,1.0,61.0,65.0,147.59
14970,9.0,85.0,95.0,502.6166666666667
14971,1.0,1.0,6.0,491.37
14972,1.0,36.0,54.0,114.77
14973,2.0,17.0,32.0,329.925
14975,1.0,52.0,60.0,279.94
14976,4.0,38.0,46.0,154.72750000000002
14978,8.0,74.0,84.0,357.76875
14981,1.0,25.0,60.0,102.12
14984,4.0,96.0,99.0,285.8775
14985,1.0,23.0,51.0,172.24
14986,1.0,44.0,98.0,239.72
14987,6.0,103.0,105.0,223.96666666666667
14988,6.0,56.0,86.0,278.01
14990,1.0,17.0,104.0,103.93
14994,4.0,35.0,89.0,190.2675
14995,1.0,35.0,40.0,112.67
14997,3.0,87.0,93.0,182.06666666666663
14998,3.0,62.0,86.0,213.23
15002,8.0,83.0,99.0,432.53875
15003,5.0,30.0,97.0,133.064
15005,53.0,103.0,105.0,253.45660377358487
15006,1.0,58.0,65.0,475.43
15008,1.0,23.0,91.0,240.0
15009,1.0,1.0,3.0,348.84000000000003
15011,1.0,3.0,59.0,193.6
15012,2.0,75.0,82.0,202.51999999999998
15013,9.0,28.0,97.0,155.19444444444446
15014,1.0,19.0,25.0,139.94
15015,10.0,32.0,103.0,221.487
15016,3.0,53.0,77.0,160.19333333333336
15018,2.0,47.0,52.0,192.48000000000002
15021,10.0,70.0,71.0,226.552
15022,3.0,96.0,97.0,284.13
15023,18.0,96.0,96.0,603.94
15024,10.0,59.0,60.0,279.684
15025,1.0,76.0,81.0,361.96
15026,4.0,53.0,64.0,168.2875
15027,8.0,85.0,89.0,333.7825
15028,4.0,55.0,56.0,202.63250000000002
15030,7.0,82.0,92.0,226.74857142857144
15031,11.0,104.0,104.0,259.43363636363637
15032,6.0,68.0,104.0,1584.1083333333333
15033,9.0,47.0,47.0,221.92555555555558
15034,12.0,80.0,82.0,627.6941666666667
15036,1.0,15.0,25.0,217.07
15038,8.0,53.0,61.0,141.10375
15039,80.0,103.0,104.0,486.720375
15041,1.0,39.0,63.0,179.93
15042,1.0,57.0,85.0,135.93
15043,5.0,72.0,76.0,491.22799999999995
15044,27.0,100.0,103.0,544.3503703703705
15045,1.0,16.0,37.0,346.76
15046,23.0,98.0,99.0,311.38739130434783
15048,3.0,43.0,52.0,94.10000000000001
15050,3.0,65.0,68.0,933.3666666666667
15051,8.0,102.0,105.0,418.36125
15053,2.0,40.0,40.0,235.64999999999998
15054,1.0,4.0,6.0,133.68
15055,2.0,35.0,103.0,152.35
15057,4.0,66.0,105.0,737.965
15058,12.0,90.0,93.0,256.9941666666667
15059,15.0,99.0,105.0,213.964
15061,56.0,105.0,105.0,2145.193392857143
15062,7.0,77.0,87.0,285.6985714285714
15064,3.0,44.0,102.0,309.8066666666667
15065,4.0,53.0,58.0,789.5325
15067,3.0,76.0,87.0,1032.7466666666667
15068,3.0,83.0,89.0,280.01
15070,2.0,50.0,103.0,206.125
15071,3.0,68.0,81.0,429.77333333333337
15073,6.0,96.0,97.0,384.8533333333333
15074,2.0,52.0,67.0,596.735
15076,2.0,50.0,74.0,445.90000000000003
15077,1.0,34.0,104.0,1554.6
15078,32.0,104.0,105.0,527.0853125
15079,7.0,74.0,104.0,412.40999999999997
15080,1.0,10.0,71.0,184.9
15081,11.0,73.0,76.0,143.53363636363636
15084,1.0,38.0,92.0,615.8
15086,1.0,9.0,89.0,108.5
15088,1.0,6.0,9.0,295.88
15089,5.0,17.0,18.0,239.856
15091,1.0,87.0,96.0,480.71
15092,2.0,35.0,66.0,228.90500000000003
15093,18.0,102.0,104.0,747.3744444444444
15094,1.0,26.0,92.0,33.0
15095,7.0,83.0,98.0,409.5357142857143
15097,1.0,83.0,83.0,248.08
15100,6.0,53.0,100.0,329.45
15101,5.0,83.0,84.0,270.998
15102,1.0,2.0,78.0,198.77999999999997
15103,1.0,8.0,12.0,411.68
15104,1.0,12.0,40.0,618.9
15105,6.0,87.0,89.0,460.75500000000005
15106,4.0,36.0,38.0,252.95499999999998
15107,7.0,20.0,64.0,107.35714285714286
15108,2.0,12.0,32.0,501.92499999999995
15109,2.0,70.0,105.0,375.95
15110,5.0,66.0,69.0,240.84
15111,4.0,80.0,84.0,538.89
15113,2.0,7.0,8.0,683.3199999999999
15114,11.0,56.0,60.0,271.2218181818182
15115,1.0,102.0,104.0,340.11
15116,3.0,27.0,29.0,291.03333333333336
15117,5.0,88.0,90.0,425.256
15121,1.0,34.0,41.0,162.57
15122,9.0,72.0,88.0,422.57222222222225
15123,4.0,89.0,90.0,1049.8775
15124,3.0,90.0,93.0,105.59666666666665
15125,14.0,85.0,88.0,997.7485714285714
15126,1.0,22.0,98.0,257.04
15127,1.0,65.0,74.0,406.53000000000003
15128,4.0,53.0,61.0,367.75
15129,19.0,80.0,87.0,345.23578947368424
15132,4.0,35.0,37.0,166.04000000000002
15133,4.0,56.0,74.0,322.03
15134,9.0,58.0,60.0,168.06555555555553
15135,1.0,45.0,79.0,139.05
15136,2.0,14.0,14.0,351.9
15137,1.0,23.0,97.0,430.58
15139,1.0,14.0,48.0,56.86
15140,6.0,56.0,63.0,392.375
15141,5.0,24.0,89.0,220.766
15142,4.0,65.0,71.0,545.975
15143,1.0,30.0,62.0,259.45
15144,21.0,103.0,104.0,561.4338095238096
15145,3.0,35.0,35.0,257.5
15146,1.0,18.0,41.0,492.94
15149,2.0,74.0,93.0,600.39
15150,11.0,75.0,77.0,632.170909090909
15151,1.0,13.0,73.0,1116.26
15152,12.0,99.0,100.0,395.4741666666667
15154,1.0,57.0,68.0,254.28
15156,1.0,5.0,5.0,643.69
15157,4.0,104.0,104.0,551.4775
15158,1.0,51.0,57.0,401.4
15159,20.0,61.0,61.0,1035.4105
15160,3.0,9.0,60.0,162.65333333333334
15163,1.0,25.0,27.0,149.47
15164,8.0,88.0,98.0,228.07875
15167,3.0,50.0,96.0,322.73
15169,1.0,50.0,104.0,213.05
15172,4.0,33.0,34.0,319.4125
15173,6.0,34.0,88.0,183.09
15174,1.0,12.0,58.0,135.75
15179,12.0,103.0,105.0,560.7141666666666
15180,2.0,32.0,84.0,182.04500000000002
15181,4.0,95.0,104.0,259.37
15182,6.0,72.0,94.0,405.6766666666667
15183,2.0,5.0,83.0,173.95
15184,3.0,99.0,103.0,187.4
15186,4.0,97.0,99.0,309.95
15187,11.0,30.0,30.0,393.6890909090909
15189,36.0,73.0,73.0,481.16499999999996
15191,1.0,32.0,98.0,245.3
15192,4.0,80.0,97.0,338.7875
15194,24.0,105.0,105.0,486.89708333333334
15196,1.0,42.0,104.0,164.0
15197,5.0,103.0,104.0,351.91
15198,4.0,85.0,98.0,122.6375
15199,9.0,74.0,82.0,313.5
15201,5.0,75.0,87.0,309.978
15203,13.0,101.0,104.0,318.8076923076923
15205,1.0,6.0,18.0,176.94
15206,3.0,38.0,39.0,134.20000000000002
