clv_12m,clv_segment,prob_alive,frequency,monetary_value
914.415944905102,Low Value,0.9280744831103824,1.0,168.0
5523.452369142228,High Value,0.9565359919154898,2.0,289.595
2015.642553835415,Low Value,0.3589314277801906,2.0,453.725
503.44683986038285,Low Value,0.5115726155246995,1.0,136.5
14887.143463486069,Champions,0.7850393858334352,7.0,529.0414285714286
8814.161388798044,High Value,0.992935453920426,10.0,298.554
5646.300345827065,High Value,0.9109646800512508,4.0,385.2675
36155.59621329898,Champions,0.991556082635946,9.0,1356.7055555555555
6893.646378154059,High Value,0.9421575846678268,3.0,583.7633333333333
2508.774182199412,Medium Value,0.9660861975184428,2.0,317.14
6273.427871672319,High Value,0.9507123054927736,4.0,469.75
1521.56614520076,Low Value,0.4933239478239948,1.0,381.77
12287.004300742306,Champions,0.9894506139877156,6.0,420.035
2329.1639640255803,Medium Value,0.983173961331186,4.0,175.875
15056.191904184732,Champions,0.9922294601905548,9.0,554.3777777777777
1621.8434052182868,Low Value,0.929421203640104,1.0,288.18
16010.292951690752,Champions,0.938875595315012,1.0,710.6800000000001
9470.8398644751,High Value,0.9708425426403496,2.0,255.3
4187.592971188806,Medium Value,0.970487286017244,7.0,158.32857142857142
383.34520806656985,Low Value,0.6974270611996953,1.0,80.75
4574.589643321065,Medium Value,0.9491918202911463,5.0,249.212
325.46191890292926,Low Value,0.7820462780848669,1.0,75.12
1929.186399887571,Low Value,0.9094983838154798,1.0,349.1
2849.4057314733286,Medium Value,0.966350101714986,2.0,255.355
6210.978114560492,High Value,0.971106491842093,3.0,293.91333333333336
13448.972901599542,Champions,0.9746483136964488,8.0,475.53
12029.73336066936,Champions,0.969160290395296,3.0,397.51
130.09759853910438,Low Value,0.0064017273772809,4.0,1557.12
6801.296990824046,High Value,0.969040678518505,2.0,369.35
14032.3647177232,Champions,0.9793718111189588,5.0,836.758
1105.64799835002,Low Value,0.7538188595575064,1.0,242.93
1018.9428200607548,Low Value,0.4905658227966546,5.0,129.178
10694.945816509757,High Value,0.9850635098032482,8.0,445.53625
3440.1638039312998,Medium Value,0.7558409755413504,5.0,264.196
523.7351021376222,Low Value,0.9666048621535048,2.0,56.67
2393.499638102593,Medium Value,0.8590990558988019,1.0,383.34
3238.948467522792,Medium Value,0.7289983901750234,3.0,392.81
6535.314414573721,High Value,0.986929709779947,6.0,292.18
28284.82342107181,Champions,0.9104733536869684,1.0,1071.05
2008.7576299805892,Low Value,0.9784128908696492,3.0,192.77
3635.0449692111274,Medium Value,0.9272586665581476,1.0,154.29000000000002
466.3540776529331,Low Value,0.5668628206546483,1.0,118.0
1071.7742144673166,Low Value,0.9448018956652752,1.0,171.19
1458.138871594277,Low Value,0.7759769844021124,1.0,160.66
7270.557446561162,High Value,0.9913357419581574,8.0,285.21375
5502.670804390955,High Value,0.9669913407354626,2.0,291.825
1017.598099703705,Low Value,0.893003645073439,1.0,200.16
1732.1202733208345,Low Value,0.7810190381238691,2.0,260.1
2615.8018996113765,Medium Value,0.948172065373692,2.0,128.94
3075.215077417911,Medium Value,0.8429840874581009,2.0,476.3200000000001
15451.235570406838,Champions,0.994610204648282,12.0,392.95416666666665
31074.00449659701,Champions,0.94224795812061,1.0,1075.36
636.7557756181873,Low Value,0.8825758300308306,1.0,113.5
921.7744507177788,Low Value,0.8547046730498853,2.0,136.66
1302.9506696208218,Low Value,0.8178908841204163,3.0,130.52666666666667
2285.777234466051,Medium Value,0.8792361676873711,1.0,494.64
5420.982929115711,High Value,0.9632506706439702,2.0,314.3
572.7761071232985,Low Value,0.7504515894214949,1.0,122.1
3926.551448514244,Medium Value,0.9834455709300594,5.0,182.682
10691.786862369485,High Value,0.9894506139877156,6.0,196.2383333333333
880.5431666924958,Low Value,0.8336051777823864,1.0,179.1
4278.641570258772,Medium Value,0.744902645395185,8.0,235.01375
1301.049304298209,Low Value,0.9438464209318108,1.0,161.64
515.9017035702007,Low Value,0.6656086215334701,1.0,105.0
934.1301353057664,Low Value,0.7434582218427073,1.0,219.7
1248.3540416978751,Low Value,0.9591429515146028,3.0,78.2
33165.97627842512,Champions,0.9950726979875782,30.0,388.7866666666667
2759.943181029015,Medium Value,0.9698842353391196,3.0,273.3333333333333
3032.088437196646,Medium Value,0.9683353628589964,2.0,118.23
3622.867504124009,Medium Value,0.9375537101015678,1.0,467.51
3105.8209918010243,Medium Value,0.9619289580236768,2.0,269.275
4866.914900728672,High Value,0.9708425426403496,2.0,511.38
9207.436523857266,High Value,0.9776280725375172,3.0,590.4
3796.469882536085,Medium Value,0.4736288477361291,2.0,686.275
6328.292315468043,High Value,0.9652174033088824,2.0,699.96
10794.0959194222,High Value,0.9553477518496944,2.0,1387.03
40915.11468387672,Champions,0.9932776555292612,12.0,1171.0233333333333
2116.6941545148134,Medium Value,0.9526910715911836,5.0,130.114
12394.159387118298,Champions,0.9874479593586816,5.0,792.52
12193.078510762049,Champions,0.9846877462113948,5.0,781.816
1641.972958335564,Low Value,0.965219115129358,3.0,131.31333333333333
7030.198463774024,High Value,0.9887502368325112,7.0,315.08714285714285
16001.034696440782,Champions,0.9222761911449864,4.0,519.41
4196.076888915871,Medium Value,0.925938262080627,1.0,171.72
12383.772052149605,Champions,0.98770570369359,7.0,527.38
9101.25842349672,High Value,0.9824754298145758,4.0,702.2475000000001
25470.94963458088,Champions,0.9906737486704598,8.0,1048.17375
62361.5190400919,Champions,0.9975751385071968,27.0,801.7088888888889
12264.730598360426,Champions,0.9759253558047296,3.0,241.84666666666664
620.4474127891575,Low Value,0.4512438944921971,1.0,166.1
30219.2476839064,Champions,0.990276667977418,8.0,989.58875
633.2946922142448,Low Value,0.8654078144214318,1.0,141.04
925.1344944592856,Low Value,0.9698384667227846,3.0,81.24666666666667
27973.16769491352,Champions,0.9527769997018848,4.0,666.7
8323.335580884179,High Value,0.984362293812024,5.0,366.96400000000006
3459.1284083526057,Medium Value,0.5661574646709578,3.0,229.61666666666667
10817.797298820233,High Value,0.9808572001052188,4.0,174.4075
1073.5378708060011,Low Value,0.9534529440235822,3.0,97.52666666666669
74641.61392205562,Champions,0.9912719361293884,26.0,967.828846153846
17113.178116327836,Champions,0.9936747619778502,13.0,453.3576923076923
11566.856812518638,Champions,0.9846719855641264,13.0,303.7607692307692
975.9399634985316,Low Value,0.644765249344928,1.0,197.5
19950.277826306537,Champions,0.9887689076453702,11.0,595.9927272727273
3163.877122135902,Medium Value,0.9284297221903188,1.0,138.94
46695.09884088753,Champions,0.9779228259269612,13.0,1258.5684615384616
2409.691006293428,Medium Value,0.9450972864976732,1.0,440.0
4361.583126640332,Medium Value,0.9797654693029316,3.0,243.95666666666668
15322.113674768923,Champions,0.9949575227024262,18.0,292.01
19789.63015464197,Champions,0.9894759759511296,10.0,396.005
6591.765442112719,High Value,0.9816400092611104,4.0,374.3275
15787.815075988136,Champions,0.9413977289208598,1.0,477.33
12712.900321352225,Champions,0.990051008089828,9.0,368.74
6080.106896028552,High Value,0.9582402142723868,2.0,178.95499999999998
3767.074195216887,Medium Value,0.9021583720430668,4.0,207.335
1165.5110482883392,Low Value,0.1161288310789866,4.0,703.125
1795.084000853578,Low Value,0.9464785166009496,1.0,213.3
1300.408616371565,Low Value,0.7656149758621913,1.0,345.93
823.3013387883238,Low Value,0.8256141772470431,1.0,127.86
22523.14252904137,Champions,0.9958762595978154,19.0,386.5615789473685
1303.5355147175994,Low Value,0.9351554842650168,1.0,153.64
26588.063401126485,Champions,0.9963839985511768,22.0,424.3654545454546
6505.483886892287,High Value,0.9796307896505022,7.0,294.17285714285714
6109.350100461137,High Value,0.992865501634745,9.0,227.8555555555556
5815.875289726905,High Value,0.979713010599877,4.0,349.735
505.69904533108365,Low Value,0.9054436878607304,1.0,90.12
29065.47351664402,Champions,0.9962078995023612,29.0,354.70310344827584
5371.86231898382,High Value,0.9887611874411414,6.0,266.3533333333333
1074.5755631136622,Low Value,0.8750117676794991,2.0,156.435
8014.459150741137,High Value,0.9852748467207036,5.0,478.332
189.11223459909576,Low Value,0.7755782963490186,1.0,35.7
2133.2875501874664,Medium Value,0.8984148769111581,1.0,84.36000000000001
416.2649081066729,Low Value,0.8497757615846472,1.0,89.65
10276.242882694534,High Value,0.9708425426403496,2.0,264.99
10957.041371568785,High Value,0.9701592324562648,7.0,474.8928571428572
26406.296392824628,Champions,0.9958145479198984,19.0,420.74105263157895
11072.318495015516,High Value,0.9935061604741696,11.0,343.09909090909093
13192.098776648996,Champions,0.9909021577224724,7.0,523.4671428571429
2947.3845254893404,Medium Value,0.9817283660850928,4.0,225.5975
4253.992230999003,Medium Value,0.9074988455845616,4.0,239.1925
941.4986000412875,Low Value,0.957980360107717,3.0,91.02666666666666
3059.365229190956,Medium Value,0.969263264899396,4.0,151.9125
1339.317595781567,Low Value,0.3158449179023,7.0,182.2428571428572
8802.117583941152,High Value,0.7926494507838451,20.0,193.3085
3770.145998519348,Medium Value,0.9644738210152172,2.0,189.65000000000003
3122.4133716061583,Medium Value,0.9852524395891052,5.0,183.242
749.3898042241095,Low Value,0.4067516774226205,2.0,229.44
5802.586224434138,High Value,0.9807259198130484,6.0,223.32
2200.8872821837244,Medium Value,0.7392489131850964,1.0,293.58
3192.658371189316,Medium Value,0.6962552740133466,3.0,371.8666666666666
269.951763596892,Low Value,0.3532968524923803,2.0,88.30000000000001
12342.639490659309,Champions,0.9807226924262614,4.0,375.9675
8695.314247874154,High Value,0.9599251037734609,8.0,267.39625
1864.138778874056,Low Value,0.9429216505392838,1.0,324.57
1782.1126278395109,Low Value,0.9383733187694204,1.0,240.68
4327.653430067696,Medium Value,0.966215032798622,2.0,380.87
1896.160557735836,Low Value,0.5229264145616642,3.0,290.27666666666664
37789.47527796464,Champions,0.9965091671177494,23.0,577.8526086956522
8324.035380954349,High Value,0.995037740765213,15.0,191.77733333333333
300.91472586532655,Low Value,0.9373283204137728,1.0,48.48
5092.2263179693,High Value,0.9880259467848724,8.0,201.78125
15712.39715682107,Champions,0.9813640747944512,16.0,308.068125
2466.821840131932,Medium Value,0.5718990988581406,7.0,192.1757142857143
6006.325111884046,High Value,0.9748995867561452,3.0,364.56
8347.78521662149,High Value,0.9961935227252284,21.0,129.67761904761906
3256.378237175789,Medium Value,0.9159993727364376,1.0,125.5
5558.924952635816,High Value,0.7011213990724635,2.0,909.69
58440.82346399607,Champions,0.9973365523138024,33.0,628.2081818181817
1984.1844938878176,Low Value,0.6026480156278844,2.0,311.70000000000005
7490.168138109233,High Value,0.957246146455642,2.0,277.01
8563.035233250588,High Value,0.9682617421228864,3.0,517.7266666666666
20903.527544175144,Champions,0.9708425426403496,2.0,364.875
21198.409293357283,Champions,0.9872468311911856,9.0,711.43
6322.2953337898025,High Value,0.9611455543768566,7.0,304.2642857142857
3096.8264581458666,Medium Value,0.9096690232123728,3.0,134.74333333333334
10413.466458108836,High Value,0.9622463853012744,7.0,386.8385714285714
3963.082690131017,Medium Value,0.9564644134377324,2.0,337.9
1136.4413033936253,Low Value,0.5938594254458232,1.0,286.74
14672.604204393065,Champions,0.9959354798830008,16.0,315.425
2455.862194919764,Medium Value,0.4605868154033453,2.0,532.3499999999999
4869.356329124457,High Value,0.9658279805053002,2.0,593.175
19684.384650716325,Champions,0.9875290520810428,7.0,412.9542857142857
5.533877263552751,Low Value,0.0004508394700702,12.0,345.33916666666664
1974.0787637673968,Low Value,0.9451468408790084,1.0,243.55
4408.456972920885,Medium Value,0.964774511833618,3.0,351.87999999999994
1688.023022744394,Low Value,0.9791919142629012,4.0,127.1775
4592.905261459287,Medium Value,0.5845054910168994,4.0,509.45
2886.657590057732,Medium Value,0.9483226402981874,2.0,335.42
63723.39218526916,Champions,0.9970306589758736,22.0,1000.1504545454546
14879.203705484611,Champions,0.970725119805219,11.0,472.28636363636366
2946.9758639908805,Medium Value,0.8299003876874909,1.0,326.9
4209.636517410127,Medium Value,0.8306005018056423,2.0,282.46
3691.689733095756,Medium Value,0.9685787985028508,2.0,314.64500000000004
3455.408950718927,Medium Value,0.9107217198763696,4.0,173.35000000000002
3037.67528988728,Medium Value,0.791347147514486,1.0,340.5
1750.4821160995016,Low Value,0.2617425296264615,3.0,374.0
726.6459245479447,Low Value,0.6480264102502538,1.0,194.8
3925.419902415856,Medium Value,0.975397189282533,3.0,322.6
5922.050494359016,High Value,0.9647329829214918,4.0,326.0625
13847.746012422796,Champions,0.850417399967804,1.0,829.44
10952.024083505486,High Value,0.9413977289208598,1.0,327.51
3787.618379783524,Medium Value,0.9679908583732436,3.0,168.51666666666668
5136.430464267496,High Value,0.9330564945644394,7.0,256.51714285714286
1754.9544265876125,Low Value,0.9658818388401166,2.0,212.025
7913.600290900057,High Value,0.99181569277539,11.0,226.79
1325.1677735118878,Low Value,0.3874103305074381,7.0,127.85714285714286
452.9727891965868,Low Value,0.502963553406931,1.0,177.88000000000002
3167.438716160049,Medium Value,0.9739051857551853,3.0,281.18333333333334
11898.800166154417,Champions,0.9467775578980298,4.0,848.9100000000001
764.0870448138016,Low Value,0.4828204930984677,1.0,226.68
3856.27405072259,Medium Value,0.9669877094560846,3.0,161.84666666666666
963.9660578080036,Low Value,0.8596467748514929,1.0,173.05
14372.085604974236,Champions,0.9840799812991676,5.0,399.992
17910.935130462854,Champions,0.9769257190543992,8.0,683.345
17984.783075586907,Champions,0.9830580839046748,11.0,559.1872727272728
1823.6313656410675,Low Value,0.9619030580971047,3.0,107.89666666666668
20450.12076488585,Champions,0.9675656499739448,2.0,1268.98
5238.8712186995,High Value,0.9624804496714962,2.0,482.49
5471.943789510183,High Value,0.96340187924587,2.0,554.73
6161.958503710467,High Value,0.97236124951841,3.0,201.02
11038.727726640383,High Value,0.9922409981447784,9.0,413.0211111111112
9658.304701384668,High Value,0.9901250598617632,9.0,285.91111111111115
579.7747190542063,Low Value,0.5676406168454803,1.0,190.76
1320.2500715821284,Low Value,0.9223587355329964,1.0,193.75
174.7128571653437,Low Value,0.6100602651139806,2.0,32.275
15615.261294771024,Champions,0.9895950550148748,7.0,377.0857142857143
1106.9008873357234,Low Value,0.9521521012878854,2.0,127.05
2778.180699988076,Medium Value,0.9478422808831026,1.0,128.76
1331.0730922880684,Low Value,0.9235259846597276,3.0,136.5
27640.36875891726,Champions,0.9968910415809904,21.0,457.41
2906.7485506530465,Medium Value,0.910545768204172,2.0,391.215
11545.306785185345,Champions,0.9898409876643706,11.0,338.0518181818182
166.38687549917188,Low Value,0.7227551553091938,1.0,3.9
10211.226385011603,High Value,0.9708425426403496,2.0,337.55
484.1244012660387,Low Value,0.7651435577787281,1.0,112.57
11054.514241360932,High Value,0.953285170517488,4.0,723.3725000000001
8717.427374763185,High Value,0.9148417347489066,2.0,305.255
11938.134178622944,Champions,0.9498857533944796,3.0,252.7
16683.573630489245,Champions,0.982972942173114,8.0,442.835
731.6377283112016,Low Value,0.8760089999437128,1.0,133.25
1082.960474264352,Low Value,0.6600288759382962,1.0,313.6
9442.774473173416,High Value,0.9935061604741696,11.0,292.4463636363637
2027.7682963129607,Medium Value,0.9592735283432972,3.0,198.59333333333333
2156.9764468150406,Medium Value,0.9836768593793548,4.0,128.74
391.287713807821,Low Value,0.288823556600702,2.0,149.03500000000005
6443.594996685517,High Value,0.946140023776794,10.0,226.857
1924.348756378752,Low Value,0.8932307173536023,4.0,133.375
27645.782307145044,Champions,0.9935725172825732,30.0,327.239
3537.2579366413806,Medium Value,0.9448378186701916,1.0,598.73
16065.937808280252,Champions,0.9876293606342968,8.0,594.83125
2068.758142054176,Medium Value,0.6915732813503379,3.0,231.4466666666667
1269.664703224571,Low Value,0.8785382571385617,2.0,109.125
26008.58367070574,Champions,0.9935757855106176,13.0,649.1453846153846
1470.6167890443908,Low Value,0.6500598206663691,1.0,297.0
668.405306002642,Low Value,0.8688031206228527,1.0,85.0
7272.377099655537,High Value,0.9711575207084812,4.0,359.595
3900.891553818944,Medium Value,0.8943182615600583,7.0,187.51
8322.170482027703,High Value,0.9584484041405412,3.0,650.8833333333333
5508.430599578071,High Value,0.9856797957924596,6.0,118.70666666666666
36216.00573537626,Champions,0.9964860906599096,35.0,364.6082857142857
644.2960945184492,Low Value,0.7403810459629598,1.0,145.47
4675.616486269875,Medium Value,0.9751579233042624,3.0,151.13666666666666
6678.021245430459,High Value,0.9739189421064888,3.0,263.91333333333336
7239.932993072565,High Value,0.9906068184489136,8.0,284.21625
1061.8437605230206,Low Value,0.940239661444092,1.0,144.36
161173.837155057,Champions,0.80748110684291,1.0,21535.9
17955.72552670471,Champions,0.9959354798830008,16.0,389.429375
824.7615727065262,Low Value,0.2395512798333925,6.0,183.5833333333333
14883.437413584485,Champions,0.985553310477604,8.0,415.0475
5429.51251099298,High Value,0.9844780295913726,7.0,231.03714285714287
16373.41347767829,Champions,0.9953020785240662,16.0,355.273125
3321.4328279071674,Medium Value,0.9551873134925928,3.0,134.80666666666667
9661.568364161109,High Value,0.9770614391196744,5.0,482.258
2039.715166496414,Medium Value,0.9198831328598718,6.0,117.53333333333336
5801.262155608843,High Value,0.8770552789101266,1.0,268.44
12611.3670328411,Champions,0.9272586665581476,1.0,564.4300000000001
16181.551866642989,Champions,0.9682019979498848,5.0,727.634
2482.9068769581,Medium Value,0.963311807634888,2.0,314.73
33781.72611070739,Champions,0.8059017654119683,31.0,477.6325806451613
246030.7299869747,Champions,0.9973847739991778,34.0,2548.015294117647
932.203419114637,Low Value,0.3362515330610313,2.0,345.145
4803.086042534837,Medium Value,0.9465800729195332,1.0,635.6800000000001
3766.89311041814,Medium Value,0.9779019575301536,5.0,219.152
568.2009395551452,Low Value,0.8970801979450422,1.0,104.9
5905.06560901732,High Value,0.8464740354904599,5.0,350.66200000000003
259.7150614486817,Low Value,0.6049018288129685,1.0,56.7
1877.0683140144915,Low Value,0.8819412565310956,2.0,149.065
2075.901140995717,Medium Value,0.9660569208362711,2.0,131.055
13942.116792936122,Champions,0.9787004510613964,3.0,871.5799999999999
1553.097993020957,Low Value,0.7680127312866109,1.0,382.14
16790.259572862014,Champions,0.9910905443148896,11.0,513.3645454545455
29593.840852315567,Champions,0.973727732117274,3.0,2238.3033333333333
11153.101216955978,High Value,0.924438192698621,1.0,454.16
4072.4473808781377,Medium Value,0.6812349700168081,4.0,394.565
11967.586138807008,Champions,0.979451724140916,4.0,825.2525
2087.417347105485,Medium Value,0.8047062377714261,1.0,457.0
6389.221204080402,High Value,0.9896022999184616,7.0,301.1414285714286
5903.839140442547,High Value,0.9567019267809724,6.0,311.15333333333336
16809.570297269558,Champions,0.9959354798830008,16.0,312.551875
8498.619217319747,High Value,0.96743199823202,4.0,626.35
3110.493965699465,Medium Value,0.6553307119818229,2.0,584.5450000000001
4741.281203995586,Medium Value,0.9626350775516522,3.0,294.7133333333333
3371.973940182393,Medium Value,0.9632318544305162,3.0,288.68
14030.106740963678,Champions,0.9412678175204644,2.0,463.365
4820.034800040363,Medium Value,0.974097529757612,3.0,441.9533333333333
30977.390349678797,Champions,0.9941318643640388,11.0,334.6390909090909
27284.36263446408,Champions,0.994356627863422,20.0,474.5215
4019.311464503613,Medium Value,0.9590674010133864,2.0,242.11
5189.920069582983,High Value,0.9740348271814412,3.0,471.86000000000007
676.0142525074143,Low Value,0.0144526732320056,20.0,816.1355000000001
4490.326675691651,Medium Value,0.9843399925901044,6.0,184.1483333333333
8697.915686268036,High Value,0.9791391812931266,7.0,383.6242857142857
11725.9516652945,Champions,0.9855973150731456,6.0,369.77
14292.444390635925,Champions,0.969834009840711,11.0,446.4318181818182
4818.537998454513,Medium Value,0.74748293862162,1.0,533.26
8952.080823124996,High Value,0.9829248952058924,4.0,585.09
12344.02801644037,Champions,0.959271037690786,4.0,418.4
5396.136847723417,High Value,0.588439392819642,2.0,930.075
11727.34037524338,Champions,0.9842199224189868,7.0,487.0671428571428
7708.031500225046,High Value,0.9060104938072782,1.0,316.78
4295.856062064457,Medium Value,0.9874479593586816,5.0,273.148
1987.669769570825,Low Value,0.6243241841713338,1.0,496.14
7529.052820309767,High Value,0.9629187455852416,2.0,827.155
9917.056998593069,High Value,0.9781092045102528,19.0,177.62315789473686
4715.382707895379,Medium Value,0.8632165231916722,1.0,310.7
3536.464511236778,Medium Value,0.9564913382831854,2.0,242.35
13368.629831875916,Champions,0.9686160026519834,4.0,656.2975
4307.523421338478,Medium Value,0.9698190153569148,3.0,217.66
2570.1943531001257,Medium Value,0.9366541797426416,1.0,391.98
209441.1063301626,Champions,0.996813023439034,26.0,2796.5576923076924
9435.48503475178,High Value,0.9541213215918932,2.0,374.655
1741.8294595448735,Low Value,0.920288269147048,1.0,113.82
7350.166072973345,High Value,0.9824250332187902,8.0,306.56125000000003
1832.3830549823265,Low Value,0.74501577682343,1.0,376.25
13294.755768227367,Champions,0.992134958619652,10.0,421.024
2725.621973747107,Medium Value,0.980418048365474,4.0,185.4875
2861.814772427283,Medium Value,0.9854197647180358,5.0,180.02
799.7150628653749,Low Value,0.925541772757929,2.0,80.355
14463.730648593228,Champions,0.9961708626992256,17.0,293.2988235294118
3121.583939397215,Medium Value,0.9415590391475808,5.0,142.448
88046.2994355488,Champions,0.9983579793085712,40.0,783.052
2195.922218700986,Medium Value,0.9453816024639826,1.0,297.0
9727.212979954991,High Value,0.993264555297917,12.0,275.32666666666665
6193.624751359409,High Value,0.9901365364558328,16.0,134.634375
12549.38244220126,Champions,0.9914485011483306,9.0,438.5722222222223
5897.510250921985,High Value,0.9922294601905548,9.0,216.35222222222225
747.0789978141993,Low Value,0.9824561439131936,4.0,54.45
10393.088250189923,High Value,0.9855259763343708,6.0,322.72
5150.944673470576,High Value,0.9799313135774288,4.0,383.7175
23759.80380138926,Champions,0.996985598009051,28.0,294.7257142857143
783.4179290794277,Low Value,0.8855459198668175,1.0,149.64
2769.914386428652,Medium Value,0.9662835659490712,2.0,244.86
2920.685429349991,Medium Value,0.9690320610685644,2.0,305.105
31761.20177914696,Champions,0.983720964779933,15.0,711.3506666666667
3043.8479770619765,Medium Value,0.5764538806938372,1.0,718.34
9831.46418698765,High Value,0.9478422808831026,1.0,251.02
437.0468243027864,Low Value,0.7056723806731794,1.0,118.64
2762.5149614513293,Medium Value,0.7719738855536992,3.0,338.92
1476.8159636813816,Low Value,0.547718362308054,2.0,193.47000000000003
2853.2613861145883,Medium Value,0.9405475164599012,5.0,188.15
8069.89110001997,High Value,0.9478422808831026,1.0,252.72
77.5483701640366,Low Value,0.8290722219909443,1.0,7.9
5451.256672275843,High Value,0.9732395868220364,12.0,149.05583333333334
3342.097192465993,Medium Value,0.9633057381199112,2.0,379.25
1889.815185065884,Low Value,0.6605814437666082,2.0,292.5
1696.6904846399252,Low Value,0.9581623287859016,2.0,170.87
3368.7999359216333,Medium Value,0.9544846247601352,7.0,162.47571428571428
961.5697333872612,Low Value,0.7586350263199485,2.0,136.22500000000002
811.3223756221778,Low Value,0.811845943306658,1.0,106.81
13241.865145479254,Champions,0.9968910415809904,21.0,218.8419047619048
3499.506058205914,Medium Value,0.9681348426163991,2.0,375.175
1949.37605897736,Low Value,0.985698282189857,5.0,93.51
27589.387658384203,Champions,0.9928993270314592,10.0,890.0040000000001
11149.841579183629,High Value,0.9875450386361888,7.0,345.6485714285714
6660.1084632283,High Value,0.9708425426403496,2.0,329.40000000000003
1681.6085461082591,Low Value,0.441845725909787,1.0,575.2
7899.374887825983,High Value,0.995365728654591,14.0,182.8385714285714
17.0403198631086,Low Value,0.0038255084039096,6.0,236.0883333333333
1969.8835045522032,Low Value,0.950561073753451,5.0,127.782
8159.263107355884,High Value,0.9927949273399156,11.0,250.61090909090908
1380.098881088636,Low Value,0.9267449133020922,3.0,141.16666666666666
1386.4638190211629,Low Value,0.9343382109111408,2.0,167.115
2610.251171713017,Medium Value,0.9435057566664388,1.0,311.61
1445.3839068714508,Low Value,0.9583159555147744,4.0,110.9
2483.9712830593667,Medium Value,0.9466893941327236,3.0,221.81
14349.383676395191,Champions,0.9909021577224724,7.0,311.16285714285715
12115.556518412395,Champions,0.9575193383682472,2.0,347.825
2113.8905388018525,Medium Value,0.4749505684085296,1.0,579.9
599.8418234273943,Low Value,0.7004847985994376,1.0,111.17
2336.60238973247,Medium Value,0.9569883609420536,8.0,77.82125
28372.522635231217,Champions,0.8956609054593253,13.0,469.2315384615385
294.0920351840137,Low Value,0.3672888258377666,1.0,145.59
4992.1870604802425,High Value,0.91146019563055,3.0,525.2800000000001
1531.698255938392,Low Value,0.8396323686158078,3.0,173.81333333333336
4259.658248197005,Medium Value,0.6760171031249934,1.0,1149.16
5650.93929157806,High Value,0.969723128046686,2.0,477.62
3231.964997169011,Medium Value,0.938375591152695,1.0,127.68
20808.87034993616,Champions,0.989717434032929,9.0,729.3611111111111
4580.794412298997,Medium Value,0.9696159109401546,2.0,354.11
4842.866178359744,Medium Value,0.968137480899624,3.0,183.08666666666667
8826.513213566614,High Value,0.9947881702494716,17.0,180.47882352941176
24582.414614239387,Champions,0.9933687177227388,16.0,481.04375
1028.2309638568931,Low Value,0.7087613793951253,1.0,291.2
3167.1645915977306,Medium Value,0.9426569299319346,1.0,428.89
1755.0354430835127,Low Value,0.9687525718120372,3.0,132.69
373.9886202098459,Low Value,0.2668643894818912,3.0,83.35000000000001
5699.966745564065,High Value,0.9278245220883128,1.0,190.72
7682.241381187428,High Value,0.9922440939741962,10.0,260.244
8283.698159440262,High Value,0.9914786195106516,10.0,280.929
4482.917905435986,Medium Value,0.9845067879134872,4.0,255.8225
1610.2072232857224,Low Value,0.8667937635277007,1.0,314.1
16587.622659332246,Champions,0.9945496581465892,16.0,357.1875
1878.552198926636,Low Value,0.4290295194059438,3.0,354.91333333333336
1588.5690127728303,Low Value,0.6607537321357367,1.0,307.82000000000005
17650.065021499355,Champions,0.979246004899784,6.0,445.485
5630.72945136198,High Value,0.9349802926035446,5.0,295.99
21387.635104594905,Champions,0.9347192151465892,1.0,699.1
10883.024914953525,High Value,0.960722261795108,2.0,1340.15
18701.483380616723,Champions,0.9659281826727256,3.0,1472.013333333333
26266.68510584317,Champions,0.9935575884427996,18.0,437.6016666666667
8650.736823876136,High Value,0.987435510559472,6.0,470.1783333333333
22983.27696444073,Champions,0.9971582754090608,23.0,351.01565217391305
8584.792924910993,High Value,0.959880416792448,5.0,445.472
1407.039709165193,Low Value,0.9421332686673471,1.0,168.12
7718.165578656425,High Value,0.9869943476837604,6.0,238.795
1917.7136454642805,Low Value,0.9685170921743222,2.0,233.795
983.96115644085,Low Value,0.8636606706996565,1.0,228.15
6150.288483235901,High Value,0.9843226946419918,6.0,300.9833333333333
3219.531878372264,Medium Value,0.9708425426403496,2.0,287.925
30712.397564826293,Champions,0.9792707556732348,4.0,372.785
3263.029134640344,Medium Value,0.9638203977122431,2.0,392.61
5205.622133845206,High Value,0.9617565551369832,6.0,172.09666666666666
21845.139254625785,Champions,0.9911452926436932,14.0,540.9878571428571
15762.925247187732,Champions,0.9880907466516432,7.0,746.5657142857143
3365.0259815525505,Medium Value,0.5388467149410879,3.0,563.8833333333333
9663.481281023984,High Value,0.9898809557438928,8.0,264.35875
799.8833299147041,Low Value,0.8638749658803604,1.0,101.4
10740.4164625413,High Value,0.9816681514906556,6.0,449.3716666666666
16689.02503515887,Champions,0.9927773783372243,14.0,360.54857142857145
5892.232155393845,High Value,0.9715413840603432,3.0,176.84
2586.847793444103,Medium Value,0.3267764029236862,7.0,226.15142857142857
15362.427076892169,Champions,0.9969157611818692,27.0,200.65962962962965
8585.308224449029,High Value,0.9795145568130934,4.0,500.81500000000005
155251.1952488757,Champions,0.9984718301013776,43.0,1275.2893023255815
2960.9641202124985,Medium Value,0.9806781796520284,4.0,213.34
9152.619825277372,High Value,0.9708425426403496,2.0,201.745
9033.451904050196,High Value,0.992865501634745,9.0,200.86
3232.518996825328,Medium Value,0.979019364954321,4.0,239.9325
